lat,lon,city,address,picture_name
24.96766095155468,121.53755433118116,New Taipei City,"No. 116-120, Huanhe Rd, Xindian District, New Taipei City, Taiwan 231",New Taipei City_130.jpg
24.948007669652,121.70131983513,New Taipei City,"Pingding Rd, Pinglin District, New Taipei City, Taiwan 232",New Taipei City_131.jpg
25.2359650672129,121.6340340149984,New Taipei City,"Haiqing Rd, Jinshan District, New Taipei City, Taiwan 208",New Taipei City_132.jpg
25.21673542544984,121.45457103574076,New Taipei City,"251, Taiwan, New Taipei City, Tamsui District, 頂田寮路39-3號",New Taipei City_133.jpg
24.885654612573667,121.4133972454048,New Taipei City,"Neichajiao Industry Rd, Sanxia District, New Taipei City, Taiwan 237",New Taipei City_134.jpg
24.99582201396455,121.4223012393894,New Taipei City,"No. 9-1, Lane 112, Bao'aner St, Shulin District, New Taipei City, Taiwan 238",New Taipei City_135.jpg
25.01586858577896,121.80505672313576,New Taipei City,"Shuanggan Rd, Shuangxi District, New Taipei City, Taiwan 227",New Taipei City_136.jpg
25.17480491607249,121.4557276090289,New Taipei City,"251, Taiwan, New Taipei City, Tamsui District, 水源街二段172巷6號",New Taipei City_137.jpg
25.252500858132866,121.62661749946793,New Taipei City,"Wèi Mìng Míng De Dào Lù, Jinshan District, New Taipei City, Taiwan 208",New Taipei City_138.jpg
25.00230394321638,121.82522891244592,New Taipei City,"Wèi Mìng Míng De Dào Lù, Shuangxi District, New Taipei City, Taiwan 227",New Taipei City_139.jpg
25.068889357300044,121.38702432150428,New Taipei City,"Lane 338, Xinglin Rd, Taishan District, New Taipei City, Taiwan 243",New Taipei City_140.jpg
25.259632358144728,121.63280321640038,New Taipei City,"Danjin Rd, Jinshan District, New Taipei City, Taiwan 208",New Taipei City_141.jpg
24.88280718714917,121.4183407086068,New Taipei City,"Chajiao Industry Rd, Sanxia District, New Taipei City, Taiwan 237",New Taipei City_142.jpg
24.96001514316834,121.71072962614834,New Taipei City,"Shangsheng Rd, Pinglin District, New Taipei City, Taiwan 232",New Taipei City_143.jpg
25.00847464688378,121.85244720262249,New Taipei City,"Shuangtai Industry Rd, Shuangxi District, New Taipei City, Taiwan 227",New Taipei City_144.jpg
25.08010091563581,121.3543052628086,New Taipei City,"No. 388-392, Zhongfu Rd, Linkou District, New Taipei City, Taiwan 244",New Taipei City_145.jpg
25.005928637675648,121.48549898742176,New Taipei City,"No. 7-1, Alley 35, Lane 526, Section 2, Zhongshan Rd, Zhonghe District, New Taipei City, Taiwan 235",New Taipei City_146.jpg
25.024079113556898,121.94189122116047,New Taipei City,"Wèi Mìng Míng De Dào Lù, Gongliao District, New Taipei City, Taiwan 228",New Taipei City_147.jpg
24.95829132248529,121.76755254538756,New Taipei City,"Wèi Mìng Míng De Dào Lù, Pinglin District, New Taipei City, Taiwan 232",New Taipei City_148.jpg
25.131549548642354,121.39294679571852,New Taipei City,"Lane 157, Section 3, Zhonghua Rd, Bali District, New Taipei City, Taiwan 249",New Taipei City_149.jpg
24.929981683027115,121.1964660716936,Taoyuan City,"Western Mainline Line, Pingzhen District, Taoyuan City, Taiwan 324",Taoyuan City_100.jpg
25.05154775611375,121.1916543994382,Taoyuan City,"Section 2, Hangcheng Rd, Dayuan District, Taoyuan City, Taiwan 337",Taoyuan City_101.jpg
25.025045282043187,121.17204313491426,Taoyuan City,"Alley 163, Lane 188, Shanan Rd, Zhongli District, Taoyuan City, Taiwan 320",Taoyuan City_102.jpg
24.92302572559864,121.23397309072053,Taoyuan City,"324, Taiwan, Taoyuan City, Pingzhen District, 忠恕堂",Taoyuan City_103.jpg
24.939793002505898,121.16995662793646,Taoyuan City,"No. 115, Lane 171, Rongping Rd, Yangmei District, Taoyuan City, Taiwan 326",Taoyuan City_104.jpg
25.00847716602254,121.37904265485083,Taoyuan City,"No. 32-86, Lane 642, Dongwanshou Rd, Guishan District, Taoyuan City, Taiwan 333",Taoyuan City_105.jpg
24.9817149214598,121.0649520824394,Taoyuan City,"No. 454-550, Section 2, Zhongshan W Rd, Xinwu District, Taoyuan City, Taiwan 327",Taoyuan City_106.jpg
25.03829886814568,121.39136395846602,Taoyuan City,"No. 61-85, Wenyi St, Guishan District, Taoyuan City, Taiwan 333",Taoyuan City_107.jpg
24.979007681139933,121.1945365444554,Taoyuan City,"No. 296-366, Section 2, Zhongzheng Rd, Zhongli District, Taoyuan City, Taiwan 320",Taoyuan City_108.jpg
24.9884582506746,121.03671805329763,Taoyuan City,"No. 342-380, Section 3, Zhongshan W Rd, Xinwu District, Taoyuan City, Taiwan 327",Taoyuan City_109.jpg
24.941348261077167,121.0482174296964,Taoyuan City,"Wangjian 6th Road, Xinwu District, Hsinchu County, Taiwan 327",Taoyuan City_110.jpg
24.990362762915087,121.1786706809336,Taoyuan City,"No. 1-10, Lane 220, Section 4, Zhongzheng Rd, Zhongli District, Taoyuan City, Taiwan 320",Taoyuan City_111.jpg
25.054105097175565,121.09577839641555,Taoyuan City,"Taoke 11th Rd, Guanyin District, Taoyuan City, Taiwan 328",Taoyuan City_112.jpg
24.971458278911456,121.28725925626787,Taoyuan City,"330, Taiwan, Taoyuan City, Taoyuan District, 茄苳路725巷",Taoyuan City_113.jpg
25.096845911398127,121.25930126479294,Taoyuan City,"No. 54-70, Yuanfu 1st St, Luzhu District, Taoyuan City, Taiwan 338",Taoyuan City_114.jpg
24.95390212754116,121.1696345282887,Taoyuan City,"No. 81-57, Alley 92, Lane 190, Dianyan Rd, Yangmei District, Taoyuan City, Taiwan 326",Taoyuan City_115.jpg
24.797962710310795,121.31448286258453,Taoyuan City,"No. 8, Luoma Rd, Fuxing District, Taoyuan City, Taiwan 336",Taoyuan City_116.jpg
25.083684432144064,121.29814775980866,Taoyuan City,"No. 169-139, Section 2, Shanlin Rd, Luzhu District, Taoyuan City, Taiwan 338",Taoyuan City_117.jpg
24.911370025933284,121.29267243596804,Taoyuan City,"335, Taiwan, Taoyuan City, Daxi District, 瑞仁路290巷436號",Taoyuan City_118.jpg
24.96947117537765,121.1959564256796,Taoyuan City,"Henan Rd, Zhongli District, Taoyuan City, Taiwan 320",Taoyuan City_119.jpg
24.97027478323049,121.27881778009554,Taoyuan City,"No. 99-87, Lane 374, Yongfeng Rd, Bade District, Taoyuan City, Taiwan 334",Taoyuan City_120.jpg
24.97048888332316,121.0730592336636,Taoyuan City,"327, Taiwan, Taoyuan City, Xinwu District, 桃104鄉道581-505號",Taoyuan City_121.jpg
24.907177377330186,121.21038543608952,Taoyuan City,"324, Taiwan, Taoyuan City, Pingzhen District, 中豐路南勢二段460巷65號78-5號",Taoyuan City_122.jpg
25.048640090541127,121.31400041748662,Taoyuan City,"Lane 663, Nanshang Rd, Guishan District, Taoyuan City, Taiwan 333",Taoyuan City_123.jpg
25.07255638070934,121.34281095087034,Taoyuan City,"No. 1, Chitu Rd, Luzhu District, Taoyuan City, Taiwan 338",Taoyuan City_124.jpg
24.96134678574545,121.13477344361132,Taoyuan City,"Wugu Road, Xinwu District, Taoyuan City, Taiwan 327",Taoyuan City_125.jpg
24.89124325000376,121.20403742918192,Taoyuan City,"No. 31-17, Ziyou St, Pingzhen District, Taoyuan City, Taiwan 324",Taoyuan City_126.jpg
24.9536802284186,121.31854161951658,Taoyuan City,"No. 30-38, Lane 692, Heping Rd, Bade District, Taoyuan City, Taiwan 334",Taoyuan City_127.jpg
24.89612945409991,121.20300293162684,Taoyuan City,"No. 93-53, Gongye S Rd, Pingzhen District, Taoyuan City, Taiwan 324",Taoyuan City_128.jpg
24.94590540775938,121.05969285135814,Taoyuan City,"327, Taiwan, Taoyuan City, Xinwu District, 望間路318巷380號",Taoyuan City_129.jpg
24.970931245719672,121.31626769760948,Taoyuan City,"Alley 5, Lane 280, Renhe St, Bade District, Taoyuan City, Taiwan 334",Taoyuan City_130.jpg
25.01858188446364,121.03629551085812,Taoyuan City,"327, Taiwan, Taoyuan City, Xinwu District, 藻礁路",Taoyuan City_131.jpg
24.97246742901794,121.13302905262408,Taoyuan City,"327, Taiwan, Taoyuan City, Xinwu District, 東西向快速公路觀音大溪線",Taoyuan City_132.jpg
24.835825478649408,121.35004125274467,Taoyuan City,"Wèi Mìng Míng De Dào Lù, Fuxing District, Taoyuan City, Taiwan 336",Taoyuan City_133.jpg
25.068653547588923,121.1750449962914,Taoyuan City,"No. 217, Lane 558, Daguan Rd, Dayuan District, Taoyuan City, Taiwan 337",Taoyuan City_134.jpg
25.02893839678406,121.09812207402943,Taoyuan City,"328, Taiwan, Taoyuan City, Guanyin District, 坑尾二路168號",Taoyuan City_135.jpg
24.88340713977608,121.2857932044634,Taoyuan City,"No. 52-68, Zhongzheng Rd, Daxi District, Taoyuan City, Taiwan 335",Taoyuan City_136.jpg
24.988929427207296,121.1584135927745,Taoyuan City,"328, Taiwan, Taoyuan City, Guanyin District, 忠富路崙坪段",Taoyuan City_137.jpg
24.909871981765107,121.32316706713846,Taoyuan City,"No. 180-186, Niangzikeng Agricultural Rd, Daxi District, Taoyuan City, Taiwan 335",Taoyuan City_138.jpg
24.9051913228138,121.2136894755575,Taoyuan City,"Alley 2, Lane 21, Zhuangjing St, Pingzhen District, Taoyuan City, Taiwan 324",Taoyuan City_139.jpg
24.9926877677482,121.2364025246608,Taoyuan City,"320, Taiwan, Taoyuan City, Zhongli District, 中園路二段46巷130-168號",Taoyuan City_140.jpg
24.94950850672612,121.0600651610276,Taoyuan City,"No. 1262-1362, Sec. 1, Minyou 2nd Rd, Xinwu District, Taoyuan City, Taiwan 327",Taoyuan City_141.jpg
25.03031679066472,121.27349056517455,Taoyuan City,"Fushang St, Luzhu District, Taoyuan City, Taiwan 338",Taoyuan City_142.jpg
24.680456918679308,121.38918089341716,Taoyuan City,"Baling Rd, Fuxing District, Taoyuan City, Taiwan 336",Taoyuan City_143.jpg
24.97820268909135,121.2812527827089,Taoyuan City,"No. 306-460, Jiadong Rd, Bade District, Taoyuan City, Taiwan 334",Taoyuan City_144.jpg
24.94749391062876,121.10451021420286,Taoyuan City,"No. 123-103, Section 2, Minyou Rd, Yangmei District, Taoyuan City, Taiwan 326",Taoyuan City_145.jpg
25.05312906789845,121.3606345863853,Taoyuan City,"No. 45-33, Wenqi 2nd St, Guishan District, Taoyuan City, Taiwan 333",Taoyuan City_146.jpg
25.11100452698789,121.25430693046924,Taoyuan City,"338, Taiwan, Taoyuan City, Luzhu District, 海山路二段中海巷1弄15-5號",Taoyuan City_147.jpg
24.894179967167634,121.13007414409913,Taoyuan City,"Sun Yat-sen Fwy, Yangmei District, Taoyuan City, Taiwan 326",Taoyuan City_148.jpg
25.030178785705093,121.28005149486007,Taoyuan City,"No. 126-140, Lane 962, Fuguo Rd, Taoyuan District, Taoyuan City, Taiwan 330",Taoyuan City_149.jpg
24.22003814257164,120.89304759157343,Taichung City,"423, Taiwan, Taichung City, Dongshi District, 專1鄉道",Taichung City_100.jpg
24.21668334064304,120.83991125709694,Taichung City,"No. 51-57, Lane 12, Xincheng St, Dongshi District, Taichung City, Taiwan 423",Taichung City_101.jpg
24.118208110383524,120.6597825874188,Taichung City,"No. 140-198, Gongxue N Rd, South District, Taichung City, Taiwan 402",Taichung City_102.jpg
24.183369118951727,120.57746959391196,Taichung City,"No. 71, Xinzhuangzi Lane, Zhongsha Rd, Longjing District, Taichung City, Taiwan 434",Taichung City_103.jpg
24.261294747174592,120.87438781122822,Taichung City,"No. 8, Lane 256, Section 3, Dongqi Rd, Dongshi District, Taichung City, Taiwan 423",Taichung City_104.jpg
24.25296267926838,120.75482419148196,Taichung City,"420, Taiwan, Taichung City, Fengyuan District, 國道4號",Taichung City_105.jpg
24.1305927040999,120.68442936473552,Taichung City,"No. 195, Zhongxiao Rd, South District, Taichung City, Taiwan 402",Taichung City_106.jpg
24.33102197195275,120.92366421146698,Taichung City,"Wèi Mìng Míng De Dào Lù, Heping District, Taichung City, Taiwan 424",Taichung City_107.jpg
24.33965886374547,120.6923076227362,Taichung City,"No. 53-48, Fengkeng Rd, Waipu District, Taichung City, Taiwan 438",Taichung City_108.jpg
24.35446525278428,120.69117105645496,Taichung City,"438, Taiwan, Taichung City, Waipu District, 廓子堤防",Taichung City_109.jpg
24.13816069848241,120.74043883881204,Taichung City,"Lane 2, Dongping Rd, Taiping District, Taichung City, Taiwan 411",Taichung City_110.jpg
24.27119155474107,120.6401346898326,Taichung City,"Shenqing Rd, Qingshui District, Taichung City, Taiwan 436",Taichung City_111.jpg
24.265624092849013,120.79311673795524,Taichung City,"Shishuike Lane, Wanxian St, Shigang District, Taichung City, Taiwan 422",Taichung City_112.jpg
24.25183200964112,120.56507764396406,Taichung City,"Wèi Mìng Míng De Dào Lù, Shalu District, Taichung City, Taiwan 433",Taichung City_113.jpg
24.287283090791995,120.70282589944352,Taichung City,"Difang Rd, Houli District, Taichung City, Taiwan 421",Taichung City_114.jpg
24.176261485727213,120.64826528877416,Taichung City,"407, Taiwan, Taichung City, Xitun District, 福上巷216弄18-8號",Taichung City_115.jpg
24.11094168766077,120.5832046495432,Taichung City,"Section 3, Zhongshan Rd, Wuri District, Taichung City, Taiwan 414",Taichung City_116.jpg
24.08557456299715,120.70288509679716,Taichung City,"No. 180-196, Meicun St, Dali District, Taichung City, Taiwan 412",Taichung City_117.jpg
24.154758268056213,120.70029736739036,Taichung City,"No. 10-108, Dongguang 5th St, North District, Taichung City, Taiwan 404",Taichung City_118.jpg
24.236633887824645,120.5052892031288,Taichung City,"No. 67, Jhongnan 1st Rd, Wuqi District, Taichung City, Taiwan 435",Taichung City_119.jpg
24.223383576222886,120.70232816663405,Taichung City,"No. 189-181, Section 1, Tanfu Rd, Tanzi District, Taichung City, Taiwan 427",Taichung City_120.jpg
24.10821559218627,120.6079372978073,Taichung City,"No. 275-231, Section 3, Zhongshan Rd, Wuri District, Taichung City, Taiwan 414",Taichung City_121.jpg
24.15390776703945,120.53186287379864,Taichung City,"Section 2, Wenchang Rd, Dadu District, Taichung City, Taiwan 432",Taichung City_122.jpg
24.187596153209743,120.82629807392291,Taichung City,"Wèi Mìng Míng De Dào Lù, Xinshe District, Taichung City, Taiwan 426",Taichung City_123.jpg
24.24748034172177,120.71077621072384,Taichung City,"Lane 202, Zhongxing Rd, Fengyuan District, Taichung City, Taiwan 420",Taichung City_124.jpg
24.196336178958106,120.70325778930848,Taichung City,"Lane 386, Section 1, Zhongshan Rd, Tanzi District, Taichung City, Taiwan 427",Taichung City_125.jpg
24.10984380448004,120.65082645570826,Taichung City,"402, Taiwan, Taichung City, South District, 樹義六巷6號",Taichung City_126.jpg
24.2435017624981,120.78305509771884,Taichung City,"Wèi Mìng Míng De Dào Lù, Xinshe District, Taichung City, Taiwan 426",Taichung City_127.jpg
24.210403408930407,120.79404670938597,Taichung City,"No. 135, Dongshan St, Xinshe District, Taichung City, Taiwan 426",Taichung City_128.jpg
24.29824944827914,120.73139882082,Taichung City,"Machang Rd, Houli District, Taichung City, Taiwan 421",Taichung City_129.jpg
24.32619426692249,120.928707213491,Taichung City,"Wèi Mìng Míng De Dào Lù, Heping District, Taichung City, Taiwan 424",Taichung City_130.jpg
24.13804962163184,120.70856329964464,Taichung City,"No. 87-67, Dexing 1st St, East District, Taichung City, Taiwan 401",Taichung City_131.jpg
24.11402546796356,120.6610472074191,Taichung City,"Gongxue 6th St, South District, Taichung City, Taiwan 402",Taichung City_132.jpg
24.383483549840733,120.66615622618971,Taichung City,"No. 148, Dongming Rd, Dajia District, Taichung City, Taiwan 437",Taichung City_133.jpg
24.10414047173417,120.70984599325764,Taichung City,"No. 15-368, Taidi E Rd, Taiping District, Taichung City, Taiwan 411",Taichung City_134.jpg
24.158807639917367,120.61624882620936,Taichung City,"407, Taiwan, Taichung City, Xitun District, 協和南巷",Taichung City_135.jpg
24.333934181429527,120.66060348770137,Taichung City,"Waibu Rd, Waipu District, Taichung City, Taiwan 438",Taichung City_136.jpg
24.24433689999084,120.6709470897779,Taichung City,"No. 13, Lane 147, Minzu St, Daya District, Taichung City, Taiwan 428",Taichung City_137.jpg
24.238367822217533,120.68328717821632,Taichung City,"No. 34, Lane 186, Dafu Rd, Shengang District, Taichung City, Taiwan 429",Taichung City_138.jpg
24.199837485596177,120.52412249068668,Taichung City,"Lane 112, Section 1, Zhongyang Rd, Longjing District, Taichung City, Taiwan 434",Taichung City_139.jpg
24.3208063353699,120.72731532390048,Taichung City,"Section 2, Houke Rd, Houli District, Taichung City, Taiwan 421",Taichung City_140.jpg
24.380876264775328,120.66667300917852,Taichung City,"Formosa Fwy, Dajia District, Taichung City, Taiwan 437",Taichung City_141.jpg
